Date,Primary Type,Domestic,Community Area
41103,BURGLARY,FALSE,24
41103,BURGLARY,FALSE,26
41103,THEFT,FALSE,76
41103,BATTERY,FALSE,31
41103,CRIMINAL DAMAGE,FALSE,71
41103,THEFT,FALSE,32
41103,MOTOR VEHICLE THEFT,FALSE,19
41103,MOTOR VEHICLE THEFT,FALSE,43
41103,CRIMINAL DAMAGE,FALSE,71
41103,OTHER OFFENSE,TRUE,30
41103,CRIMINAL DAMAGE,FALSE,27
41103,OTHER OFFENSE,TRUE,66
41103,THEFT,FALSE,23
41103,ASSAULT,FALSE,71
41103,CRIMINAL TRESPASS,FALSE,23
41103,ASSAULT,FALSE,43
41103,THEFT,FALSE,32
41103,ROBBERY,FALSE,70
41103,BATTERY,FALSE,33
41103,THEFT,FALSE,28
41103,DECEPTIVE PRACTICE,FALSE,22
41103,CRIMINAL DAMAGE,FALSE,71
41103,SEX OFFENSE,FALSE,6
41103,BATTERY,FALSE,23
41103,CRIMINAL TRESPASS,FALSE,51
41103,OTHER OFFENSE,FALSE,48
41103,BATTERY,TRUE,15
41103,ASSAULT,TRUE,28
41103,OTHER OFFENSE,FALSE,69
41103,THEFT,FALSE,32
41103,DECEPTIVE PRACTICE,FALSE,40
41103,THEFT,FALSE,49
41103,BURGLARY,FALSE,25
41103,ASSAULT,TRUE,61
41103,THEFT,FALSE,37
41103,THEFT,FALSE,61
41103,BATTERY,TRUE,23
41103,THEFT,FALSE,58
41103,THEFT,FALSE,3
41103,THEFT,FALSE,40
41103,DECEPTIVE PRACTICE,FALSE,32
41103,THEFT,FALSE,8
41103,ROBBERY,FALSE,32
41103,CRIMINAL DAMAGE,FALSE,22
41103,THEFT,FALSE,23
41103,THEFT,FALSE,8
41103,BURGLARY,FALSE,53
41103,THEFT,FALSE,14
41103,THEFT,FALSE,49
41103,OTHER OFFENSE,FALSE,69
41103,BATTERY,TRUE,23
41103,ASSAULT,FALSE,49
41103,THEFT,FALSE,6
41103,CRIMINAL DAMAGE,FALSE,52
41103,DECEPTIVE PRACTICE,FALSE,8
41103,NARCOTICS,FALSE,23
41103,NARCOTICS,FALSE,67
41103,BATTERY,FALSE,61
41103,NARCOTICS,FALSE,68
41103,OTHER OFFENSE,TRUE,8
41103,OTHER OFFENSE,FALSE,13
41103,DECEPTIVE PRACTICE,FALSE,7
41103,CRIMINAL DAMAGE,FALSE,49
41103,DECEPTIVE PRACTICE,FALSE,68
41103,THEFT,FALSE,8
41103,DECEPTIVE PRACTICE,FALSE,25
41103,BURGLARY,FALSE,61
41103,BATTERY,TRUE,28
41103,CRIMINAL DAMAGE,FALSE,29
41103,THEFT,FALSE,39
41103,CRIMINAL DAMAGE,FALSE,16
41103,BURGLARY,FALSE,61
41103,THEFT,FALSE,24
41103,OTHER OFFENSE,TRUE,73
41103,OTHER OFFENSE,FALSE,52
41103,THEFT,FALSE,25
41103,THEFT,FALSE,28
41103,THEFT,FALSE,31
41103,BURGLARY,FALSE,49
41103,CRIMINAL DAMAGE,FALSE,25
41103,BATTERY,FALSE,29
41103,OTHER OFFENSE,TRUE,32
41103,THEFT,FALSE,8
41103,ASSAULT,TRUE,44
41103,BATTERY,FALSE,28
41103,BATTERY,FALSE,8
41103,THEFT,FALSE,49
41103,MOTOR VEHICLE THEFT,FALSE,53
41103,ROBBERY,TRUE,49
41103,THEFT,FALSE,28
41103,THEFT,FALSE,32
41103,CRIMINAL DAMAGE,FALSE,45
41103,NARCOTICS,FALSE,23
41103,BATTERY,TRUE,54
41103,THEFT,FALSE,28
41103,THEFT,FALSE,40
41103,WEAPONS VIOLATION,FALSE,25
41103,OTHER OFFENSE,FALSE,51
41103,MOTOR VEHICLE THEFT,FALSE,45
41103,OTHER OFFENSE,FALSE,3
41103,CRIMINAL DAMAGE,FALSE,42
41103,BURGLARY,FALSE,11
41103,BATTERY,FALSE,71
41103,CRIMINAL DAMAGE,FALSE,66
41103,THEFT,FALSE,23
41103,THEFT,FALSE,7
41103,THEFT,FALSE,68
41103,BATTERY,TRUE,69
41103,BATTERY,FALSE,25
41103,OTHER OFFENSE,FALSE,61
41103,CRIMINAL DAMAGE,FALSE,15
41103,CRIMINAL DAMAGE,TRUE,67
41103,BATTERY,TRUE,44
41103,THEFT,FALSE,5
41103,THEFT,FALSE,71
41103,CRIMINAL DAMAGE,FALSE,10
41103,BATTERY,FALSE,35
41103,BURGLARY,FALSE,29
41103,BATTERY,FALSE,40
41103,OTHER OFFENSE,FALSE,69
41103,NARCOTICS,FALSE,23
41103,OTHER OFFENSE,TRUE,43
41103,BATTERY,TRUE,27
41103,STALKING,TRUE,19
41103,BATTERY,FALSE,1
41103,NARCOTICS,FALSE,27
41103,BATTERY,TRUE,49
41103,ROBBERY,FALSE,26
41103,BURGLARY,FALSE,67
41103,DECEPTIVE PRACTICE,FALSE,3
41103,BATTERY,FALSE,46
41103,THEFT,FALSE,2
41103,BATTERY,TRUE,71
41103,NARCOTICS,FALSE,43
41103,THEFT,FALSE,42
41103,DECEPTIVE PRACTICE,FALSE,72
41103,THEFT,FALSE,24
41103,WEAPONS VIOLATION,FALSE,31
41103,THEFT,FALSE,35
41103,BURGLARY,FALSE,43
41103,MOTOR VEHICLE THEFT,FALSE,42
41103,DECEPTIVE PRACTICE,FALSE,73
41103,OTHER OFFENSE,FALSE,53
41103,THEFT,FALSE,28
41103,BURGLARY,FALSE,71
41103,MOTOR VEHICLE THEFT,FALSE,29
41103,THEFT,FALSE,52
41103,BATTERY,TRUE,65
41103,THEFT,FALSE,6
41103,THEFT,FALSE,6
41103,BATTERY,FALSE,77
41103,BATTERY,TRUE,67
41103,NARCOTICS,FALSE,22
41103,THEFT,FALSE,24
41103,NARCOTICS,FALSE,8
41103,ROBBERY,FALSE,61
41103,THEFT,FALSE,44
41103,CRIMINAL TRESPASS,FALSE,14
41103,BATTERY,FALSE,5
41103,THEFT,FALSE,7
41103,BURGLARY,FALSE,1
41103,THEFT,TRUE,43
41103,ROBBERY,FALSE,24
41103,THEFT,FALSE,24
41103,ROBBERY,FALSE,69
41103,BATTERY,FALSE,24
41103,THEFT,FALSE,60
41103,CRIMINAL DAMAGE,FALSE,25
41103,ASSAULT,TRUE,53
41103,THEFT,FALSE,21
41103,BATTERY,FALSE,43
41103,ASSAULT,FALSE,32
41103,THEFT,FALSE,8
41103,CRIMINAL DAMAGE,FALSE,71
41103,SEX OFFENSE,FALSE,32
41103,THEFT,FALSE,32
41103,DECEPTIVE PRACTICE,FALSE,32
41103,CRIMINAL DAMAGE,FALSE,28
41103,BATTERY,TRUE,29
41103,ASSAULT,TRUE,44
41103,OTHER OFFENSE,FALSE,66
41103,DECEPTIVE PRACTICE,FALSE,3
41103,ASSAULT,TRUE,29
41103,THEFT,FALSE,26
41103,ASSAULT,FALSE,61
41103,MOTOR VEHICLE THEFT,FALSE,25
41103,CRIMINAL DAMAGE,FALSE,29
41103,THEFT,FALSE,2
41103,THEFT,FALSE,53
41103,OTHER OFFENSE,TRUE,51
41103,MOTOR VEHICLE THEFT,FALSE,63
41103,THEFT,FALSE,32
41103,THEFT,FALSE,3
41103,THEFT,FALSE,40
41103,DECEPTIVE PRACTICE,FALSE,1
41103,NARCOTICS,FALSE,25
41103,OTHER OFFENSE,FALSE,8
41103,PUBLIC PEACE VIOLATION,FALSE,72
41103,THEFT,FALSE,69
41103,BATTERY,FALSE,46
41103,ASSAULT,FALSE,49
41103,OTHER OFFENSE,FALSE,67
41103,DECEPTIVE PRACTICE,FALSE,17
41103,THEFT,FALSE,32
41103,BURGLARY,FALSE,26
41103,OTHER OFFENSE,FALSE,74
41103,CRIMINAL DAMAGE,FALSE,70
41103,THEFT,FALSE,5
41103,OTHER OFFENSE,TRUE,32
41103,SEX OFFENSE,FALSE,17
41103,THEFT,FALSE,65
41103,NARCOTICS,FALSE,29
41103,CRIMINAL TRESPASS,FALSE,35
41103,THEFT,FALSE,33
41103,ASSAULT,FALSE,68
41103,THEFT,FALSE,32
41103,WEAPONS VIOLATION,FALSE,2
41103,THEFT,FALSE,6
41103,CRIMINAL DAMAGE,FALSE,67
41103,MOTOR VEHICLE THEFT,FALSE,67
41103,MOTOR VEHICLE THEFT,FALSE,40
41103,DECEPTIVE PRACTICE,TRUE,35
41103,BATTERY,FALSE,8
41103,BATTERY,TRUE,69
41103,MOTOR VEHICLE THEFT,FALSE,46
41103,BATTERY,TRUE,49
41103,CRIMINAL DAMAGE,FALSE,50
41103,THEFT,FALSE,8
41103,THEFT,FALSE,20
41103,THEFT,FALSE,69
41103,CRIMINAL DAMAGE,FALSE,69
41103,ROBBERY,FALSE,23
41103,OTHER OFFENSE,TRUE,11
41103,ASSAULT,TRUE,53
41103,THEFT,FALSE,31
41103,CRIMINAL DAMAGE,TRUE,43
41103,BATTERY,FALSE,22
41103,ASSAULT,TRUE,28
41103,CRIMINAL DAMAGE,FALSE,8
41103,THEFT,FALSE,34
41103,OTHER OFFENSE,FALSE,1
41103,NARCOTICS,FALSE,19
41103,ASSAULT,TRUE,49
41103,MOTOR VEHICLE THEFT,FALSE,36
41103,BURGLARY,TRUE,49
41103,BATTERY,FALSE,68
41103,ASSAULT,FALSE,38
41103,DECEPTIVE PRACTICE,FALSE,48
41103,BATTERY,TRUE,53
41103,CRIMINAL DAMAGE,FALSE,22
41103,BATTERY,TRUE,20
41103,NARCOTICS,FALSE,26
41103,THEFT,FALSE,59
41103,OTHER OFFENSE,TRUE,16
41103,THEFT,FALSE,76
41103,CRIMINAL DAMAGE,FALSE,63
41103,THEFT,FALSE,8
41103,THEFT,FALSE,44
41103,THEFT,FALSE,8
41103,BURGLARY,FALSE,8
41103,THEFT,TRUE,8
41103,CRIMINAL DAMAGE,FALSE,69
41103,THEFT,FALSE,32
41103,THEFT,FALSE,28
41103,THEFT,FALSE,32
41103,NARCOTICS,FALSE,26
41103,ASSAULT,TRUE,46
41103,NARCOTICS,FALSE,26
41103,CRIMINAL DAMAGE,FALSE,35
41103,THEFT,FALSE,25
41103,CRIMINAL TRESPASS,FALSE,71
41103,ASSAULT,FALSE,69
41103,CRIMINAL DAMAGE,FALSE,24
41103,NARCOTICS,FALSE,66
41103,BATTERY,FALSE,22
41103,THEFT,FALSE,35
41103,THEFT,FALSE,32
41103,BATTERY,FALSE,28
41103,OTHER OFFENSE,FALSE,19
41103,BATTERY,FALSE,23
41103,THEFT,FALSE,32
41103,BATTERY,TRUE,75
41103,BATTERY,FALSE,25
41103,NARCOTICS,FALSE,29
41103,BATTERY,FALSE,16
41103,BATTERY,TRUE,51
41103,BATTERY,TRUE,33
41103,THEFT,FALSE,25
41103,OTHER OFFENSE,FALSE,30
41103,CRIMINAL DAMAGE,TRUE,67
41103,CRIMINAL DAMAGE,FALSE,31
41103,CRIMINAL DAMAGE,TRUE,28
41103,BATTERY,FALSE,29
41103,BATTERY,FALSE,28
41103,THEFT,FALSE,68
41103,CRIMINAL DAMAGE,FALSE,61
41103,BATTERY,TRUE,28
41103,CRIMINAL DAMAGE,FALSE,71
41103,THEFT,FALSE,48
41103,BATTERY,TRUE,46
41103,BATTERY,TRUE,29
41103,CRIMINAL DAMAGE,TRUE,27
41103,CRIMINAL DAMAGE,FALSE,71
41103,ASSAULT,FALSE,40
41103,KIDNAPPING,TRUE,14
41103,THEFT,FALSE,7
41103,OTHER OFFENSE,FALSE,71
41103,THEFT,FALSE,32
41103,CRIMINAL DAMAGE,FALSE,14
41103,THEFT,FALSE,71
41103,NARCOTICS,FALSE,27
41103,ASSAULT,FALSE,70
41103,CRIMINAL DAMAGE,FALSE,8
41103,ASSAULT,FALSE,76
41103,CRIMINAL DAMAGE,FALSE,49
41103,CRIMINAL DAMAGE,FALSE,28
41103,BURGLARY,FALSE,49
41103,ASSAULT,FALSE,2
41103,CRIMINAL DAMAGE,FALSE,28
41103,THEFT,FALSE,30
41103,OTHER OFFENSE,FALSE,30
41103,DECEPTIVE PRACTICE,FALSE,32
41103,CRIMINAL DAMAGE,FALSE,66
41103,SEX OFFENSE,TRUE,28
41103,THEFT,FALSE,7
41103,INTERFERENCE WITH PUBLIC OFFICER,FALSE,67
41103,ASSAULT,FALSE,43
41103,ASSAULT,FALSE,35
41103,ROBBERY,FALSE,53
41103,CRIMINAL TRESPASS,FALSE,41
41103,CRIMINAL DAMAGE,FALSE,4
41103,THEFT,FALSE,41
41103,THEFT,FALSE,38
41103,THEFT,FALSE,24
41103,THEFT,FALSE,73
41103,THEFT,FALSE,25
41103,THEFT,FALSE,28
41103,THEFT,FALSE,50
41103,CRIMINAL DAMAGE,TRUE,43
41103,CRIMINAL DAMAGE,FALSE,61
41103,MOTOR VEHICLE THEFT,FALSE,58
41103,THEFT,FALSE,7
41103,ASSAULT,FALSE,54
41103,THEFT,FALSE,7
41103,CRIMINAL TRESPASS,FALSE,66
41103,THEFT,FALSE,27
41103,ASSAULT,FALSE,51
41103,BATTERY,TRUE,21
41103,ROBBERY,FALSE,42
41103,NARCOTICS,FALSE,53
41103,THEFT,FALSE,71
41103,PUBLIC PEACE VIOLATION,FALSE,40
41103,NARCOTICS,FALSE,25
41103,THEFT,FALSE,44
41103,NARCOTICS,FALSE,25
41103,NARCOTICS,FALSE,49
41103,NARCOTICS,FALSE,25
41103,CRIMINAL DAMAGE,TRUE,71
41103,OTHER OFFENSE,FALSE,38
41103,CRIMINAL DAMAGE,FALSE,74
41103,CRIMINAL DAMAGE,FALSE,69
41103,OFFENSE INVOLVING CHILDREN,TRUE,26
41103,NARCOTICS,FALSE,27
41103,THEFT,FALSE,25
41103,BATTERY,TRUE,43
41103,BATTERY,TRUE,29
41103,THEFT,FALSE,69
41103,WEAPONS VIOLATION,FALSE,60
41103,WEAPONS VIOLATION,FALSE,29
41103,BATTERY,FALSE,3
41103,CRIMINAL TRESPASS,FALSE,8
41103,OTHER OFFENSE,FALSE,49
41103,OTHER OFFENSE,TRUE,24
41103,ROBBERY,FALSE,11
41103,BATTERY,TRUE,25
41103,BURGLARY,FALSE,7
41103,CRIMINAL TRESPASS,FALSE,36
41103,DECEPTIVE PRACTICE,FALSE,71
41103,THEFT,FALSE,27
41103,ASSAULT,FALSE,61
41103,CRIMINAL TRESPASS,FALSE,41
41103,BURGLARY,FALSE,62
41103,BURGLARY,FALSE,66
41103,MOTOR VEHICLE THEFT,FALSE,61
41103,THEFT,FALSE,28
41103,ASSAULT,FALSE,58
41103,BATTERY,TRUE,71
41103,BATTERY,FALSE,77
41103,BATTERY,FALSE,25
41103,THEFT,FALSE,61
41103,GAMBLING,FALSE,66
41103,BATTERY,TRUE,67
41103,NARCOTICS,FALSE,66
41103,CRIMINAL DAMAGE,FALSE,38
41103,DECEPTIVE PRACTICE,FALSE,27
41103,CRIMINAL DAMAGE,FALSE,1
41103,NARCOTICS,FALSE,25
41103,THEFT,FALSE,40
41103,CRIMINAL DAMAGE,FALSE,27
41103,THEFT,FALSE,8
41103,CRIMINAL TRESPASS,FALSE,65
41103,MOTOR VEHICLE THEFT,FALSE,39
41103,BATTERY,TRUE,30
41103,ASSAULT,TRUE,3
41103,BATTERY,FALSE,23
41103,BATTERY,FALSE,53
41103,NARCOTICS,FALSE,23
41103,NARCOTICS,FALSE,8
41103,NARCOTICS,FALSE,30
41103,NARCOTICS,FALSE,26
41103,BATTERY,FALSE,25
41103,CRIMINAL DAMAGE,FALSE,43
41103,CRIMINAL DAMAGE,FALSE,8
41103,ROBBERY,FALSE,50
41103,WEAPONS VIOLATION,FALSE,71
41103,OTHER OFFENSE,FALSE,43
41103,ASSAULT,FALSE,25
41103,MOTOR VEHICLE THEFT,FALSE,42
41103,THEFT,FALSE,2
41103,THEFT,FALSE,2
41103,CRIMINAL DAMAGE,FALSE,44
41103,BATTERY,FALSE,67
41103,BATTERY,FALSE,55
41103,WEAPONS VIOLATION,FALSE,49
41103,THEFT,FALSE,69
41103,BATTERY,TRUE,66
41103,BATTERY,FALSE,63
41103,ASSAULT,FALSE,49
41103,DECEPTIVE PRACTICE,FALSE,8
41103,BATTERY,FALSE,16
41103,INTERFERENCE WITH PUBLIC OFFICER,FALSE,35
41103,ASSAULT,TRUE,17
41103,PROSTITUTION,FALSE,26
41103,PROSTITUTION,FALSE,25
41103,CRIMINAL DAMAGE,FALSE,38
41103,NARCOTICS,FALSE,46
41103,THEFT,FALSE,25
41103,THEFT,FALSE,38
41103,CRIMINAL DAMAGE,FALSE,23
41103,MOTOR VEHICLE THEFT,FALSE,45
41103,ROBBERY,FALSE,49
41103,ROBBERY,FALSE,54
41103,BATTERY,FALSE,15
41103,ROBBERY,FALSE,66
41103,PROSTITUTION,FALSE,25
41103,INTERFERENCE WITH PUBLIC OFFICER,FALSE,46
41103,BATTERY,TRUE,68
41103,PROSTITUTION,FALSE,26
41103,ASSAULT,TRUE,19
41103,NARCOTICS,FALSE,14
41103,ASSAULT,FALSE,19
41103,CRIMINAL DAMAGE,FALSE,41
41103,HOMICIDE,FALSE,49
41103,ASSAULT,FALSE,49
41103,BURGLARY,FALSE,75
41103,OTHER OFFENSE,FALSE,43
41103,OTHER OFFENSE,FALSE,65
41103,DECEPTIVE PRACTICE,FALSE,23
41103,MOTOR VEHICLE THEFT,FALSE,66
41103,BATTERY,TRUE,69
41103,BURGLARY,FALSE,65
41103,MOTOR VEHICLE THEFT,FALSE,63
41103,CRIMINAL DAMAGE,FALSE,25
41103,CRIMINAL DAMAGE,FALSE,25
41103,THEFT,FALSE,41
41103,CRIMINAL DAMAGE,FALSE,21
41103,BURGLARY,FALSE,58
41103,BATTERY,FALSE,51
41103,NARCOTICS,FALSE,70
41103,THEFT,FALSE,43
41103,BATTERY,FALSE,25
41103,ASSAULT,FALSE,27
41103,BATTERY,TRUE,25
41103,NARCOTICS,FALSE,68
41103,NARCOTICS,FALSE,66
41103,OTHER OFFENSE,FALSE,25
41103,BURGLARY,FALSE,48
41103,THEFT,FALSE,70
41103,THEFT,FALSE,36
41103,THEFT,FALSE,24
41103,THEFT,FALSE,19
41103,MOTOR VEHICLE THEFT,FALSE,63
41103,BURGLARY,FALSE,17
41103,CRIMINAL DAMAGE,FALSE,14
41103,CRIMINAL TRESPASS,FALSE,2
41103,ASSAULT,FALSE,50
41103,BATTERY,FALSE,8
41103,THEFT,TRUE,26
41103,OTHER OFFENSE,TRUE,23
41103,OTHER OFFENSE,FALSE,68
41103,BATTERY,FALSE,61
41103,THEFT,FALSE,28
41103,THEFT,FALSE,22
41103,CRIMINAL DAMAGE,FALSE,26
41103,BATTERY,FALSE,25
41103,THEFT,FALSE,36
41103,OFFENSE INVOLVING CHILDREN,TRUE,73
41103,THEFT,FALSE,5
41103,ROBBERY,FALSE,17
41103,THEFT,FALSE,52
41103,MOTOR VEHICLE THEFT,FALSE,67
41103,MOTOR VEHICLE THEFT,FALSE,14
41103,CRIMINAL DAMAGE,FALSE,17
41103,THEFT,FALSE,49
41103,ROBBERY,FALSE,52
41103,CRIMINAL DAMAGE,FALSE,62
41103,CRIMINAL TRESPASS,FALSE,29
41103,BATTERY,TRUE,25
41103,BATTERY,FALSE,67
41103,CRIMINAL DAMAGE,FALSE,33
41103,BATTERY,TRUE,40
41103,CRIMINAL DAMAGE,FALSE,36
41103,BATTERY,TRUE,49
41103,ASSAULT,TRUE,61
41103,WEAPONS VIOLATION,FALSE,71
41103,NARCOTICS,FALSE,43
41103,THEFT,FALSE,24
41103,INTERFERENCE WITH PUBLIC OFFICER,FALSE,26
41103,BATTERY,FALSE,40
41103,NARCOTICS,FALSE,17
41103,MOTOR VEHICLE THEFT,FALSE,27
41103,MOTOR VEHICLE THEFT,FALSE,24
41103,CRIMINAL DAMAGE,FALSE,40
41103,ASSAULT,FALSE,69
41103,THEFT,FALSE,24
41103,BURGLARY,FALSE,44
41103,ASSAULT,TRUE,25
41103,ASSAULT,TRUE,17
41103,BATTERY,TRUE,68
41103,CRIMINAL DAMAGE,FALSE,32
41103,OTHER OFFENSE,FALSE,43
41103,ROBBERY,FALSE,51
41103,ASSAULT,FALSE,49
41103,BATTERY,FALSE,72
41103,OTHER OFFENSE,TRUE,22
41103,THEFT,FALSE,32
41103,MOTOR VEHICLE THEFT,FALSE,30
41104,OTHER OFFENSE,FALSE,29
41104,OFFENSE INVOLVING CHILDREN,FALSE,30
41104,THEFT,FALSE,46
41104,MOTOR VEHICLE THEFT,FALSE,28
41104,CRIMINAL DAMAGE,FALSE,24
41104,BURGLARY,FALSE,66
41104,CRIMINAL DAMAGE,FALSE,23
41104,CRIMINAL DAMAGE,FALSE,57
41104,NARCOTICS,FALSE,25
41104,BURGLARY,FALSE,44
41104,BATTERY,FALSE,45
41104,CRIMINAL DAMAGE,FALSE,17
41104,OTHER OFFENSE,TRUE,30
41104,BATTERY,TRUE,29
41104,BATTERY,TRUE,49
41104,BATTERY,FALSE,44
41104,BATTERY,TRUE,49
41104,ROBBERY,FALSE,27
41104,ROBBERY,FALSE,32
41104,THEFT,FALSE,24
41104,BATTERY,FALSE,23
41104,ROBBERY,FALSE,49
41104,CRIMINAL DAMAGE,FALSE,72
41104,THEFT,FALSE,24
41104,MOTOR VEHICLE THEFT,FALSE,62
41104,CRIMINAL DAMAGE,FALSE,65
41104,WEAPONS VIOLATION,FALSE,67
41104,BATTERY,FALSE,17
41104,CRIMINAL DAMAGE,FALSE,29
41104,CRIMINAL DAMAGE,FALSE,3
41104,BATTERY,TRUE,24
41104,ROBBERY,FALSE,70
41104,BATTERY,TRUE,53
41104,ROBBERY,FALSE,66
41104,BATTERY,TRUE,43
41104,BATTERY,FALSE,46
41104,OTHER OFFENSE,TRUE,23
41104,THEFT,FALSE,8
41104,CRIMINAL DAMAGE,FALSE,25
41104,BATTERY,TRUE,21
41104,BATTERY,FALSE,1
41104,THEFT,FALSE,24
41104,THEFT,FALSE,46
41104,THEFT,FALSE,14
41104,WEAPONS VIOLATION,FALSE,46
41104,BATTERY,FALSE,25
41104,CRIMINAL DAMAGE,TRUE,54
41104,DECEPTIVE PRACTICE,FALSE,73
41104,CRIMINAL DAMAGE,FALSE,1
41104,CRIMINAL DAMAGE,FALSE,73
41104,BATTERY,FALSE,61
41104,BATTERY,FALSE,24
41104,THEFT,TRUE,26
41104,ROBBERY,FALSE,16
41104,CRIMINAL DAMAGE,FALSE,59
41104,DECEPTIVE PRACTICE,FALSE,8
41104,MOTOR VEHICLE THEFT,FALSE,29
41104,OTHER OFFENSE,TRUE,71
41104,MOTOR VEHICLE THEFT,FALSE,27
41104,ASSAULT,FALSE,6
41104,BATTERY,FALSE,6
41104,NARCOTICS,FALSE,4
41104,THEFT,FALSE,23
41104,CRIMINAL DAMAGE,FALSE,22
41104,ROBBERY,FALSE,14
41104,BATTERY,TRUE,44
41104,ASSAULT,FALSE,17
41104,CRIMINAL DAMAGE,TRUE,73
41104,BATTERY,FALSE,69
41104,BATTERY,FALSE,61
41104,ROBBERY,FALSE,7
41104,ASSAULT,FALSE,43
41104,CRIMINAL DAMAGE,FALSE,33
41104,THEFT,FALSE,15
41104,ROBBERY,FALSE,68
41104,MOTOR VEHICLE THEFT,FALSE,29
41104,ASSAULT,FALSE,51
41104,BATTERY,FALSE,54
41104,BATTERY,TRUE,66
41104,CRIMINAL DAMAGE,FALSE,53
41104,NARCOTICS,FALSE,58
41104,THEFT,FALSE,22
41104,ROBBERY,FALSE,25
41104,CRIMINAL DAMAGE,FALSE,60
41104,ROBBERY,FALSE,15
41104,BATTERY,FALSE,8
41104,BATTERY,FALSE,21
41104,THEFT,FALSE,22
41104,BATTERY,TRUE,69
41104,MOTOR VEHICLE THEFT,FALSE,71
41104,BATTERY,TRUE,48
41104,BATTERY,TRUE,39
41104,BATTERY,TRUE,26
41104,THEFT,FALSE,76
41104,ASSAULT,FALSE,24
41104,CRIMINAL DAMAGE,FALSE,14
41104,OTHER OFFENSE,TRUE,70
41104,DECEPTIVE PRACTICE,FALSE,25
41104,CRIMINAL DAMAGE,FALSE,66
41104,CRIMINAL DAMAGE,FALSE,45
41104,BATTERY,FALSE,40
41104,BATTERY,FALSE,46
41104,ROBBERY,FALSE,69
41104,ROBBERY,FALSE,8
41104,ROBBERY,FALSE,43
41104,OTHER OFFENSE,TRUE,29
41104,CRIMINAL DAMAGE,FALSE,69
41104,ASSAULT,FALSE,67
41104,BATTERY,FALSE,22
41104,THEFT,FALSE,14
41104,THEFT,TRUE,25
41104,NARCOTICS,FALSE,19
41104,CRIMINAL TRESPASS,FALSE,1
41104,THEFT,FALSE,8
41104,THEFT,FALSE,25
41104,BATTERY,TRUE,48
41104,BATTERY,FALSE,28
41104,BATTERY,TRUE,30
41104,CRIMINAL DAMAGE,TRUE,27
41104,ROBBERY,FALSE,29
41104,THEFT,FALSE,76
41104,MOTOR VEHICLE THEFT,FALSE,60
41104,OTHER OFFENSE,TRUE,59
41104,THEFT,FALSE,28
41104,OTHER OFFENSE,FALSE,46
41104,BATTERY,TRUE,62
41104,OTHER OFFENSE,TRUE,28
41104,THEFT,FALSE,8
41104,BURGLARY,FALSE,68
41104,THEFT,FALSE,8
41104,BATTERY,TRUE,29
41104,THEFT,FALSE,27
41104,THEFT,FALSE,3
41104,ROBBERY,FALSE,26
41104,THEFT,FALSE,25
41104,CRIMINAL DAMAGE,FALSE,25
41104,BURGLARY,FALSE,68
41104,BURGLARY,FALSE,61
41104,CRIMINAL TRESPASS,FALSE,29
41104,BATTERY,FALSE,23
41104,BATTERY,FALSE,8
41104,THEFT,TRUE,8
41104,ASSAULT,FALSE,66
41104,THEFT,FALSE,1
41104,THEFT,FALSE,32
41104,CRIMINAL DAMAGE,TRUE,25
41104,THEFT,FALSE,32
41104,THEFT,FALSE,16
41104,BURGLARY,FALSE,25
41104,THEFT,FALSE,23
41104,WEAPONS VIOLATION,FALSE,25
41104,ASSAULT,FALSE,38
41104,ASSAULT,FALSE,69
41104,OTHER OFFENSE,FALSE,10
41104,BURGLARY,FALSE,71
41104,CRIMINAL DAMAGE,FALSE,14
41104,DECEPTIVE PRACTICE,FALSE,25
41104,THEFT,FALSE,34
41104,BURGLARY,FALSE,44
41104,CRIMINAL DAMAGE,FALSE,16
41104,THEFT,FALSE,55
41104,THEFT,FALSE,10
41104,OTHER OFFENSE,FALSE,67
41104,THEFT,FALSE,24
41104,NARCOTICS,FALSE,30
41104,THEFT,FALSE,32
41104,ASSAULT,TRUE,70
41104,ASSAULT,FALSE,46
41104,MOTOR VEHICLE THEFT,FALSE,39
41104,BURGLARY,FALSE,43
41104,BURGLARY,FALSE,29
41104,CRIMINAL DAMAGE,FALSE,25
41104,BATTERY,FALSE,26
41104,THEFT,FALSE,28
41104,THEFT,FALSE,29
41104,DECEPTIVE PRACTICE,FALSE,26
41104,CRIMINAL TRESPASS,FALSE,25
41104,THEFT,FALSE,16
41104,OFFENSE INVOLVING CHILDREN,FALSE,43
41104,DECEPTIVE PRACTICE,FALSE,73
41104,BATTERY,TRUE,6
41104,BATTERY,TRUE,49
41104,DECEPTIVE PRACTICE,FALSE,48
41104,THEFT,FALSE,23
41104,THEFT,FALSE,43
41104,THEFT,FALSE,55
41104,OTHER OFFENSE,FALSE,66
41104,ASSAULT,FALSE,14
41104,BURGLARY,FALSE,1
41104,BATTERY,TRUE,21
41104,ASSAULT,FALSE,49
41104,THEFT,FALSE,67
41104,BATTERY,TRUE,27
41104,THEFT,FALSE,8
41104,OTHER OFFENSE,FALSE,71
41104,ROBBERY,FALSE,26
41104,BURGLARY,FALSE,21
41104,CRIMINAL DAMAGE,TRUE,71
41104,BATTERY,FALSE,25
41104,ASSAULT,TRUE,45
41104,CRIMINAL DAMAGE,FALSE,73
41104,CRIMINAL DAMAGE,FALSE,22
41104,THEFT,FALSE,6
41104,BATTERY,FALSE,32
41104,BATTERY,TRUE,66
41104,ASSAULT,FALSE,26
