SoldPricePerSqft,PctForeclosured,PctIncreasing,Metro,County,Turnover,Month,PctDecreasing,ListingPricePerSqft,PctPriceReductions,Foreclosures-Ratio,State,PriceToRentRatio,SaleToListRatio,ListingPrice,NumberForRent,SoldPrice,City,Year,Quarter
194.5704,0.4202,85.86,Minneapolis-St Paul,Scott,8.7387,1,7.98,0,0,1.2228,MN,0,0,0,0,242715,Savage,1,1
198.2669,0.4202,89.04,Minneapolis-St Paul,Scott,8.989,2,6.59,0,0,1.2228,MN,0,0,0,0,254500,Savage,1,1
198.967,0.4202,93.2,Minneapolis-St Paul,Scott,8.9175,3,4.22,0,0,1.2228,MN,0,0,0,0,249550,Savage,1,1
202.9194,0.4202,85.03,Minneapolis-St Paul,Scott,9.0248,4,8.15,0,0,1.2228,MN,0,0,0,0,237015,Savage,1,2
205.5637,0.4202,94.04,Minneapolis-St Paul,Scott,8.9652,5,3.47,0,0,1.2228,MN,0,0,0,0,233900,Savage,1,2
208.9402,0.4202,95.78,Minneapolis-St Paul,Scott,9.3467,6,2.03,0,0,1.2228,MN,0,0,0,0,235435,Savage,1,2
207.1287,0.4202,94.46,Minneapolis-St Paul,Scott,9.7759,7,2.56,0,0,0.856,MN,0,0,0,0,254872,Savage,1,3
204.5931,0.4202,95.46,Minneapolis-St Paul,Scott,9.9905,8,1.79,0,0,0.9844,MN,0,0,0,0,260682.4,Savage,1,3
208.6211,0.4202,97.11,Minneapolis-St Paul,Scott,10.4435,9,1.09,0,0,1.0302,MN,0,0,0,0,268685.85,Savage,1,3
212.5673,0.4202,97.25,Minneapolis-St Paul,Scott,10.515,10,0.91,0,0,0.6038,MN,0,0,0,0,261298.75,Savage,1,4
212.0589,0.4202,95.82,Minneapolis-St Paul,Scott,11.0992,11,1.56,0,0,0.693371429,MN,0,0,0,0,250650,Savage,1,4
216.8475,0.4202,93.92,Minneapolis-St Paul,Scott,11.0157,12,2.53,0,0,0.782942857,MN,0,0,0,0,248150,Savage,1,4
212.5635,0.4202,97.56,Minneapolis-St Paul,Scott,10.9442,13,1.06,0,0,0.872514286,MN,0,0,0,0,246650,Savage,2,5
213.0707,0.4202,97.37,Minneapolis-St Paul,Scott,10.8131,14,1.31,0,0,0.962085714,MN,0,0,0,0,248420,Savage,2,5
218.7724,0.4202,95.22,Minneapolis-St Paul,Scott,10.7654,15,1.91,0,0,1.051657143,MN,0,0,0,0,253764,Savage,2,5
218.9597,0.4202,97.3,Minneapolis-St Paul,Scott,10.6581,16,1.23,0,0,1.141228571,MN,0,0,0,0,260606,Savage,2,6
219.9978,0.4202,96.71,Minneapolis-St Paul,Scott,10.7415,17,1.32,0,0,1.2308,MN,0,0,0,0,255065,Savage,2,6
222.0658,0.4202,92.81,Minneapolis-St Paul,Scott,11.0396,18,2.39,0,0,0.8615,MN,0,0,0,0,265185,Savage,2,6
223.3421,0.447053846,94.34,Minneapolis-St Paul,Scott,10.8965,19,2.11,0,0,0.9614,MN,0,0,0,0,265600,Savage,2,7
225.1979,0.473907692,91.92,Minneapolis-St Paul,Scott,10.8965,20,2.63,0,0,2.1954,MN,0,0,0,0,293075,Savage,2,7
223.2978,0.500761538,87.22,Minneapolis-St Paul,Scott,10.5508,21,4.34,0,0,1.4243,MN,0,0,0,0,291025,Savage,2,7
216.0042,0.527615385,88.41,Minneapolis-St Paul,Scott,10.2051,22,4.06,0,0,1.7631,MN,0,0,0,0,276600,Savage,2,8
224.8134,0.554469231,86.49,Minneapolis-St Paul,Scott,9.6328,23,5.11,0,0,0.8602,MN,0,0,0,0,270975,Savage,2,8
236.4063,0.581323077,68.82,Minneapolis-St Paul,Scott,9.9785,24,12.66,0,0,0.727,MN,0,0,0,0,282940,Savage,2,8
235.9056,0.608176923,54.94,Minneapolis-St Paul,Scott,9.8593,25,22.13,0,0,0.5938,MN,0,0,0,0,266985,Savage,3,9
228.914,0.635030769,47.26,Minneapolis-St Paul,Scott,9.6686,26,28.29,0,0,1.6066,MN,0,0,0,0,255000,Savage,3,9
217.2981,0.661884615,59.52,Minneapolis-St Paul,Scott,9.7282,27,19.46,0,0,1.6038,MN,0,0,0,0,258500,Savage,3,9
216.4843,0.688738462,47.6,Minneapolis-St Paul,Scott,9.7043,28,29.3,0,0,0.7717,MN,0,0,0,0,251350.5,Savage,3,10
216.5228,0.715592308,60.14,Minneapolis-St Paul,Scott,9.8474,29,20.31,0,0,0.8336,MN,0,0,0,0,249200.35,Savage,3,10
220.0347,0.742446154,60.9,Minneapolis-St Paul,Scott,9.3228,30,19.25,0,0,1.0521,MN,0,0,0,0,261471.4,Savage,3,10
226.153,0.7693,56.06,Minneapolis-St Paul,Scott,9.144,31,22.28,0,0,1.2069,MN,0,0,0,0,267103.75,Savage,3,11
220.6952,0.85934,38.71,Minneapolis-St Paul,Scott,8.691,32,35.69,0,0,0.5944,MN,0,0,0,0,292950,Savage,3,11
223.0511,0.94938,39.45,Minneapolis-St Paul,Scott,8.2499,33,34.58,0,0,0.7958,MN,0,0,0,0,281058.5,Savage,3,11
212.5467,1.03942,19.45,Minneapolis-St Paul,Scott,8.0353,34,57.45,0,0,2.227,MN,0,0,0,0,281205.45,Savage,3,12
212.9524,1.12946,17.52,Minneapolis-St Paul,Scott,7.8684,35,61.16,0,0,2.6303,MN,0,0,0,0,258573.05,Savage,3,12
210.6125,1.2195,65.97,Minneapolis-St Paul,Scott,7.6061,36,14.21,0,0,2.5974,MN,0,0,0,0,271575,Savage,3,12
219.3597,3.4853,34.43,Minneapolis-St Paul,Scott,7.3557,37,40.46,0,0,4.1859,MN,0,0,0,0,294875,Savage,4,13
224.1898,2.208,36.73,Minneapolis-St Paul,Scott,7.463,38,39.79,0,0,5.5014,MN,0,0,0,0,284965,Savage,4,13
211.7516,2.354,25.59,Minneapolis-St Paul,Scott,7.4392,39,54.81,0,0,8.5845,MN,0,0,0,0,260110,Savage,4,13
208.858,2.5,43.5,Minneapolis-St Paul,Scott,7.4392,40,34.62,0,0,6.5779,MN,0,0,0,0,251025,Savage,4,14
221.8538,1.75,36.94,Minneapolis-St Paul,Scott,7.2961,41,44.18,0,0,8.4373,MN,0,0,0,0,264165,Savage,4,14
214.7432,1.20835,15.07,Minneapolis-St Paul,Scott,7.1292,42,74.85,0,0,8.5446,MN,0,0,0,0,275385,Savage,4,14
215.1737,0.6667,16.39,Minneapolis-St Paul,Scott,7.2723,43,72.29,0,0,8.7037,MN,0,0,0,0,273700,Savage,4,15
207.7551,1.061766667,19.92,Minneapolis-St Paul,Scott,7.1173,44,65.51,0,0,8.2899,MN,0,0,0,0,260800,Savage,4,15
209.3445,1.456833333,8.63,Minneapolis-St Paul,Scott,6.9862,45,85.5,0,0,8.4473,MN,0,0,0,0,265200,Savage,4,15
221.6427,1.8519,19.96,Minneapolis-St Paul,Scott,6.9504,46,65.36,0,0,11.0442,MN,0,0,0,0,278250,Savage,4,16
211.246,3.1481,18.19,Minneapolis-St Paul,Scott,6.8908,47,67.27,0,0,14.3616,MN,0,0,0,0,254900,Savage,4,16
206.1514,5.5556,1.3,Minneapolis-St Paul,Scott,6.7835,48,97.29,0,0,14.9645,MN,0,0,0,0,254600,Savage,4,16
195.6297,9.1481,1.81,Minneapolis-St Paul,Scott,6.7477,49,96.39,0,0,16.3922,MN,0,0,0,0,248375.5,Savage,5,17
198.1171,5.3111,1.45,Minneapolis-St Paul,Scott,6.6166,50,97.21,0,0,16.9846,MN,0,0,0,0,235062.85,Savage,5,17
191.9268,7.5692,0.83,Minneapolis-St Paul,Scott,6.5808,51,98.67,0,0,17.0401,MN,0,0,0,0,228062.65,Savage,5,17
192.3813,7.4868,0.41,Minneapolis-St Paul,Scott,6.5451,52,99.41,0,0,17.6349,MN,0,0,0,0,232150,Savage,5,18
186.9636,4.1446,0.02,Minneapolis-St Paul,Scott,6.3424,53,99.93,0,0,17.2731,MN,0,0,0,0,230200,Savage,5,18
183.4736,2.3858,0.04,Minneapolis-St Paul,Scott,6.4258,54,99.94,0,0,22.35,MN,0,0,0,0,241735,Savage,5,18
182.6325,3.0293,0.01,Minneapolis-St Paul,Scott,5.9609,55,99.94,0,0,22.0053,MN,0,0,0,0,248790,Savage,5,19
163.8241,6.5149,0.06,Minneapolis-St Paul,Scott,6.0563,56,99.86,0,0,22.0336,MN,0,0,0,0,256340,Savage,5,19
147.2584,6.738,0.44,Minneapolis-St Paul,Scott,6.2828,57,98.85,0,0,22.8273,MN,0,0,0,0,240135,Savage,5,19
153.5677,7.0539,0.26,Minneapolis-St Paul,Scott,6.2232,58,99.45,119.1088873,0,20.6955,MN,0,0.9641,250000,0,248895,Savage,5,20
160.1331,8.18,0.19,Minneapolis-St Paul,Scott,6.1755,59,99.44,119.0222659,0,18.7821,MN,0,0.95805,239900,0,250770,Savage,5,20
140.84115,7.7642,0.28,Minneapolis-St Paul,Scott,6.0682,60,99.16,117.2413793,0,16.9295,MN,0,0.952,244900,0,245577.3077,Savage,5,20
121.5492,3.7619,0.06,Minneapolis-St Paul,Scott,5.8536,61,99.92,114.6917808,0,14.4649,MN,0,0.9524,239900,0,240384.6154,Savage,6,21
121.3122903,6.855766667,0.08,Minneapolis-St Paul,Scott,5.6629,62,99.85,115.1018601,0,8.0564,MN,0,0.954466537,239900,0,243256.4103,Savage,6,21
121.0753807,9.949633333,0.53,Minneapolis-St Paul,Scott,5.3767,63,98.73,114.6229508,0,9.8545,MN,0,0.956533074,239900,0,246128.2051,Savage,6,21
120.838471,13.0435,1.57,Minneapolis-St Paul,Scott,5.2456,64,95.69,114.3617021,0,12.1288,MN,0,0.958599611,239900,0,249000,Savage,6,22
117.1122,19.2117,1.82,Minneapolis-St Paul,Scott,4.9803,65,95.33,111.7685306,0,12.8233,MN,0,0.9702,239900,0,240764.7059,Savage,6,22
119.3434,15.7474,4.99,Minneapolis-St Paul,Scott,4.8362,66,87.85,111.2052531,0,9.9066,MN,0,0.9678,237900,0,229350,Savage,6,22
121.4212,6.5413,2.65,Minneapolis-St Paul,Scott,4.9881,67,93.12,111.5561392,0,11.7859,MN,0,0.9771,243000,0,234325,Savage,6,23
118.4455,3.1414,5.83,Minneapolis-St Paul,Scott,4.8185,68,85.92,111.7685306,0,14.0458,MN,0,0.9742,239900,0,228975,Savage,6,23
202.0167,3.5328,1.63,Minneapolis-St Paul,Scott,4.8558,69,96.45,111.4351058,0,13.8367,MN,0,0.9771,249500,0,238100,Savage,6,23
202.8285,6.0222,0.83,Minneapolis-St Paul,Scott,4.8267,70,98.1,111.147541,0,14.0652,MN,0,0.9769,243000,0,248440,Savage,6,24
169.7971,3.424,2.77,Minneapolis-St Paul,Scott,5.2304,71,92.67,111.0818713,0,12.5669,MN,0,0.9771,235000,0,234547.5,Savage,6,24
166.1525,5.3205,20.92,Minneapolis-St Paul,Scott,5.4048,72,63.95,110.8093126,0,12.4235,MN,0,0.9882,239900,0,220762.5,Savage,6,24
162.0432,15.4167,22.72,Minneapolis-St Paul,Scott,5.3695,73,60.4,108.297227,0,9.7949,MN,0,0.9964,239900,0,227650,Savage,7,25
155.8637,26.6666,20.04,Minneapolis-St Paul,Scott,5.4511,74,63.71,109.1642925,11.4286,7.0523,MN,0,0.9868,239900,11,203950,Savage,7,25
161.4011,16.9792,15.51,Minneapolis-St Paul,Scott,5.6039,75,69.81,107.3295985,18.3607,6.0717,MN,0,0.9749,239900,11,206400,Savage,7,25
164.4972,8.3665,18.8,Minneapolis-St Paul,Scott,5.5216,76,64.29,107.0872274,25.2308,8.5417,MN,0,0.9773,239900,11,212500,Savage,7,26
162.8563,4.7624,12.52,Minneapolis-St Paul,Scott,5.6273,77,74.36,106.2556939,30,7.8311,MN,0,0.9719,234000,11,224165,Savage,7,26
161.1304,3.8895,7.89,Minneapolis-St Paul,Scott,5.6391,78,83.2,106.3068921,29.8387,8.0817,MN,0,0.9759,225000,11,227635,Savage,7,26
161.8642,4.6354,12.03,Minneapolis-St Paul,Scott,5.3803,79,75.69,102.7260638,28.4211,7.0018,MN,0,0.9776,219900,11,237175,Savage,7,27
160.1875,2.3947,3.51,Minneapolis-St Paul,Scott,5.2861,80,93.19,103.125,23.2673,10.1972,MN,0,0.9787,219900,11,229308.5,Savage,7,27
170.7328,2.2909,11.47,Minneapolis-St Paul,Scott,4.98,81,76.45,101.4009662,24.5238,8.637,MN,0,0.9622,210000,11,230662.7,Savage,7,27
161.3056,2.1871,13.44,Minneapolis-St Paul,Scott,4.6818,82,73.5,101.8682065,26.799,6.5752,MN,13.3,0.9504,214500,11,207475.8,Savage,7,28
157.9935,2.0833,4.15,Minneapolis-St Paul,Scott,4.5289,83,90.78,99.96,26.3158,5.175,MN,13.03,0.9508,210500,11,216950,Savage,7,28
164.1423,2.02545,3.98,Minneapolis-St Paul,Scott,4.3636,84,90.45,98.37297297,26.4563,6.1094,MN,12.81,0.9534,209900,22,213300,Savage,7,28
157.0472476,1.9676,10.2,Minneapolis-St Paul,Scott,4.3167,85,77.55,98.37297297,20.2469,8.5761,MN,12.25,0.95663398,210500,26,211715.3846,Savage,8,29
149.9521952,1.90975,14.1,Minneapolis-St Paul,Scott,4.2346,86,70.78,97.46506337,19.0123,7.1789,MN,10.99,0.959867959,209900,28,210130.7692,Savage,8,29
142.8571429,1.8519,3.09,Minneapolis-St Paul,Scott,4.2815,87,93.29,98.18235122,20.2614,10.4419,MN,10.97,0.963101939,209900,29,215547.0588,Savage,8,29
144.7455,3.569,3.8,Minneapolis-St Paul,Scott,4.282,88,90.8,97.08520179,21.0526,10.5083,MN,10.27,0.9712,199900,22,223810,Savage,8,30
139.6172,6.5582,1.51,Minneapolis-St Paul,Scott,4.3172,89,96.77,97.76536313,20.0401,13.8291,MN,10.08,0.9808,208900,18,203725,Savage,8,30
139.8904,7.7174,2.06,Minneapolis-St Paul,Scott,4.4785,90,95.77,99.4170096,19.9234,13.8474,MN,10.29,0.9807,214900,16,197240,Savage,8,30
148.7444,3.8235,1.56,Minneapolis-St Paul,Scott,4.7286,91,97.43,99.02634593,20.3354,12.8924,MN,10.42,0.9708,224990,32,214422.5,Savage,8,31
152.2204,5.0714,3.16,Minneapolis-St Paul,Scott,4.8917,92,92.36,176.2523191,19.0065,10.1924,MN,10.36,0.9676,229700,32,232227.5,Savage,8,31
153.6923,4.05,2.17,Minneapolis-St Paul,Scott,5.11,93,95.69,174.4242847,20.045,9.7781,MN,10.04,0.9593,214900,39,233275,Savage,8,31
156.8461,5.0162,6.64,Minneapolis-St Paul,Scott,5.3195,94,86.17,174.1803279,22.5951,11.419,MN,10.05,0.9669,212500,34,235785,Savage,8,32
145.905,6.8456,7.86,Minneapolis-St Paul,Scott,5.3544,95,84.04,152.1562246,18.0488,7.9327,MN,10.21,0.9751,219900,32,211950,Savage,8,32
145.3714,8.9706,8.54,Minneapolis-St Paul,Scott,5.4126,96,84.09,152.8266914,16.0428,8.5867,MN,10.22,0.9794,212500,43,216625,Savage,8,32
139.2747,7.2625,7.25,Minneapolis-St Paul,Scott,5.8344,97,86.36,154.5587163,14.3275,14.3471,MN,10.22,0.9752,217900,49,204750,Savage,9,33
138.20175,7.0534,14.65,Minneapolis-St Paul,Scott,5.9371,98,73.97,152.9684601,15.4545,19.0699,MN,10.21,0.984,219900,40,190605.7693,Savage,9,33
137.1288,3.424,23.86,Minneapolis-St Paul,Scott,6.0878,99,60.57,151.5983607,17.1875,20.4437,MN,10.28,0.9828,211900,46,176461.5385,Savage,9,33
149.591,1.875,24.52,Minneapolis-St Paul,Scott,6.7585,100,59.63,152.0559211,14.7727,11.8079,MN,9.99,0.9874,213500,40,205941.1765,Savage,9,34
151.3721,6.7292,30.93,Minneapolis-St Paul,Scott,6.8044,101,52.95,150.6771516,14.8649,6.0941,MN,10.12,0.984,215000,43,192935,Savage,9,34
152.7178,7.0548,44.27,Minneapolis-St Paul,Scott,6.9306,102,39.78,151.1942675,15.8602,7.1278,MN,10.17,0.9828,234900,44,213365,Savage,9,34
155.6878,6.3194,56.14,Minneapolis-St Paul,Scott,7.1961,103,29.09,147.5,17.3077,7.1807,MN,10.22,0.9765,219900,46,229654.5,Savage,9,35
156.4509,8.3257,41.01,Minneapolis-St Paul,Scott,7.2535,104,43.52,145.1204819,15.0289,10.0593,MN,10.31,0.9808,219900,49,239868.15,Savage,9,35
151.2411,10.4339,67.71,Minneapolis-St Paul,Scott,7.2421,105,19.98,148.220339,15.3409,6.5504,MN,10.33,0.9911,219900,35,223707.85,Savage,9,35
152.0353,11.2114,38.77,Minneapolis-St Paul,Scott,7.2421,106,44.28,150.7237636,13.9881,7.4275,MN,10.3,0.998,220000,26,223000.05,Savage,9,36
155.4516,10.7954,61.32,Minneapolis-St Paul,Scott,7.3118,107,26.17,153.6166365,14.8026,7.7133,MN,10.62,0.9884,214677,31,234721.45,Savage,9,36
152.4004,14.5231,84,Minneapolis-St Paul,Scott,7.3347,108,10.51,151.2543103,13.7184,9.5477,MN,10.85,0.9889,220000,35,223300,Savage,9,36
151.6813,14.5112,91.65,Minneapolis-St Paul,Scott,7.2331,109,5.74,146.9852941,12.749,7.9489,MN,10.91,0.9945,235990,50,218800,Savage,10,37
143.4487,24.0256,93.24,Minneapolis-St Paul,Scott,7.2773,110,4.94,156.7120047,13.9394,6.0456,MN,10.97,0.9876,235990,38,190250,Savage,10,37
143.1523,26.6237,95.39,Minneapolis-St Paul,Scott,7.0749,111,3.31,164.1137856,13.1148,3.133,MN,11.13,0.9919,261000,38,183500,Savage,10,37
152.735,19.1186,94.64,Minneapolis-St Paul,Scott,7.5489,112,4.11,163.3969119,18.0851,3.4926,MN,11.09,0.9901,249900,42,194175,Savage,10,38
162.7891,12.9489,96.42,Minneapolis-St Paul,Scott,7.5264,113,3.02,163.8563622,16.6667,3.5961,MN,10.96,0.9955,242990,41,220975,Savage,10,38
173.0849,7.6893,96.55,Minneapolis-St Paul,Scott,7.4124,114,1.69,170.8456535,17.4672,3.6678,MN,10.94,0.9962,239900,43,228850,Savage,10,38
171.5132,12.9925,96.73,Minneapolis-St Paul,Scott,7.3067,115,1.6,169.3994943,16.9291,5.2177,MN,10.91,0.9987,229900,42,225900,Savage,10,39
174.5052,15.9656,96.54,Minneapolis-St Paul,Scott,7.3853,116,1.64,170.8456535,20.4633,4.6986,MN,10.91,0.9898,239900,34,232865,Savage,10,39
171.2081,17.688,94.9,Minneapolis-St Paul,Scott,7.3741,117,2.46,169.3994943,19.0114,3.9916,MN,10.69,0.9828,241900,38,224685,Savage,10,39
171.0964,12.422,96,Minneapolis-St Paul,Scott,7.4078,118,2.12,172.0108696,20.4633,4.6292,MN,10.77,0.9828,249900,38,231000,Savage,10,40
170.4044,13.9668,92.93,Minneapolis-St Paul,Scott,7.2617,119,3.51,172.4137931,18.5771,3.7121,MN,10.72,0.9859,262990,64,235950,Savage,10,40
172.1478,13.8647,92.71,Minneapolis-St Paul,Scott,7.1493,120,3.51,170.8762887,19.4175,1.6852,MN,11,0.9802,259900,43,235000,Savage,10,40
162.7636,21.5611,92.85,Minneapolis-St Paul,Scott,6.8345,121,3.76,171.4939024,17.5355,2.1382,MN,10.96,0.9707,259000,52,224000,Savage,11,41
159.0629,18.8182,84.26,Minneapolis-St Paul,Scott,6.6884,122,8.26,168.6507937,17.5879,2.9966,MN,10.82,0.9722,249900,49,208255,Savage,11,41
163.8648,12.6299,96.15,Minneapolis-St Paul,Scott,6.621,123,2.25,176.303681,13.8889,4.2694,MN,11.7,0.9737,265000,51,226153.5,Savage,11,41
172.4854,8.4928,96.71,Minneapolis-St Paul,Scott,6.4186,124,1.6,175.234842,20.7031,4.1723,MN,11.65,0.9902,259900,53,234466.5,Savage,11,42
180.5852,10.9774,83.44,Minneapolis-St Paul,Scott,6.205,125,10.16,175.5852843,22.2222,5.0557,MN,11.56,0.9964,284900,53,247200,Savage,11,42
180.9695,8.225,80.52,Minneapolis-St Paul,Scott,6.0701,126,12.4,175.5387071,22.3333,4.3957,MN,11.48,0.9999,284900,41,245485,Savage,11,42
176.041,5.7453,78.21,Minneapolis-St Paul,Scott,6.0701,127,13.63,177.5862069,25.2976,3.273,MN,11.61,0.9899,273000,45,260200,Savage,11,43
173.0086,4.0571,72.94,Minneapolis-St Paul,Scott,5.7442,128,17.87,177.991453,31.5476,2.5,MN,11.6,0.9872,259900,45,288375,Savage,11,43
171.7695,4.9395,68.23,Minneapolis-St Paul,Scott,5.643,129,21.46,179.1299845,34.0909,2.9071,MN,11.45,0.9884,267000,34,275325,Savage,11,43
169.9927,7.8082,62.93,Minneapolis-St Paul,Scott,5.6205,130,26.01,178.7671233,32.5,1.5701,MN,11.49,0.9858,279000,42,246765,Savage,11,44
184.5358,6.0182,59.39,Minneapolis-St Paul,Scott,5.4969,131,29.63,178.7671233,28.7834,1.1215,MN,11.67,0.9819,279000,34,268735,Savage,11,44
179.797,5.0513,55.95,Minneapolis-St Paul,Scott,5.4744,132,32.2,178.3018868,24.4373,1.5831,MN,11.78,0.9832,263900,46,277000,Savage,11,44
180.2269,6.1618,54.66,Minneapolis-St Paul,Scott,5.4519,133,33.46,179.5031056,18.2456,2.8578,MN,11.69,0.9747,264900,37,273800,Savage,12,45
180.6656,6.0317,53.98,Minneapolis-St Paul,Scott,5.4631,134,33.11,179.1666667,18.0077,2.8126,MN,11.7,0.9812,259900,36,268700,Savage,12,45
178.4692,11.4866,57.67,Minneapolis-St Paul,Scott,5.6205,135,29.86,0,0,3.7627,MN,11.58,0,0,60,245750,Savage,12,45
177.2721,10.2971,64.51,Minneapolis-St Paul,Scott,5.6655,136,21.62,0,0,3.8179,MN,11.57,0,0,54,246050,Savage,12,46
177.7025,11.0955,67.19,Minneapolis-St Paul,Scott,5.9015,137,17.7,0,0,3.1638,MN,11.51,0,0,62,248950,Savage,12,46
182.0875,10.4904,64.48,Minneapolis-St Paul,Scott,6.1826,138,18,0,0,2.5283,MN,11.5,0,0,64,251575,Savage,12,46
176.0973,1.6565,91.28,Riverside,Riverside,11.9538,1,6.55,0,0,0.2585,CA,0,0,0,0,360100,La Quinta,1,1
178.8231,1.7759,92.03,Riverside,Riverside,12.1663,2,6.29,0,0,0.2585,CA,0,0,0,0,344400,La Quinta,1,1
183.5715,0.942,93.43,Riverside,Riverside,12.5654,3,5.24,0,0,0.2585,CA,0,0,0,0,355575,La Quinta,1,1
193.274,0.3981,95.21,Riverside,Riverside,13.483,4,3.74,0,0,0.2585,CA,0,0,0,0,386925,La Quinta,1,2
204.0094,0.4681,97.37,Riverside,Riverside,14.0687,5,2.05,0,0,0.29845,CA,0,0,0,0,416675,La Quinta,1,2
205.5603,0.5381,98.08,Riverside,Riverside,14.5612,6,1.58,0,0,0.3384,CA,0,0,0,0,412825,La Quinta,1,2
207.8944,0.5155,98.11,Riverside,Riverside,14.9137,7,1.44,0,0,0.4422,CA,0,0,0,0,402000,La Quinta,1,3
213.3722,0.4736,98.54,Riverside,Riverside,15.0692,8,1.18,0,0,0.5189,CA,0,0,0,0,389750,La Quinta,1,3
218.0508,0.683,98.45,Riverside,Riverside,15.2662,9,1.25,0,0,0.5182,CA,0,0,0,0,378300,La Quinta,1,3
223.3059,0.622,98.09,Riverside,Riverside,15.4476,10,1.52,0,0,0.259,CA,0,0,0,0,391950,La Quinta,1,4
227.6453,0.7397,98.04,Riverside,Riverside,15.6757,11,1.43,0,0,0.6,CA,0,0,0,0,417250,La Quinta,1,4
226.7785,0.8523,97.51,Riverside,Riverside,15.5565,12,1.96,0,0,0.3656,CA,0,0,0,0,429275,La Quinta,1,4
232.7257,1.1647,96.77,Riverside,Riverside,15.6187,13,2.58,0,0,0.6747,CA,0,0,0,0,471475,La Quinta,2,5
240.802,0.8844,96.72,Riverside,Riverside,15.4528,14,2.63,0,0,0.6221,CA,0,0,0,0,505850,La Quinta,2,5
247.9233,0.7285,96.78,Riverside,Riverside,15.4476,15,2.55,0,0,0.5982,CA,0,0,0,0,520400,La Quinta,2,5
252.8494,0.3155,95.96,Riverside,Riverside,14.9914,16,3.28,0,0,0.5192,CA,0,0,0,0,533250,La Quinta,2,6
261.9159,0.4787,96.81,Riverside,Riverside,14.5871,17,2.43,0,0,0.5189,CA,0,0,0,0,572500,La Quinta,2,6
266.1464,0.4392,96.63,Riverside,Riverside,14.4627,18,2.54,0,0,0.2593,CA,0,0,0,0,586875,La Quinta,2,6
262.3689,0.6947,96.07,Riverside,Riverside,14.0998,19,3.01,0,0,0.260166667,CA,0,0,0,0,526375,La Quinta,2,7
260.0479,0.5512,95.27,Riverside,Riverside,14.2709,20,3.73,0,0,0.261033333,CA,0,0,0,0,515850,La Quinta,2,7
260.2026,0.2617,95.67,Riverside,Riverside,14.4575,21,3.51,0,0,0.2619,CA,0,0,0,0,510875,La Quinta,2,7
261.6625,0.5937,96.12,Riverside,Riverside,14.245,22,3.1,0,0,0.43205,CA,0,0,0,0,513775,La Quinta,2,8
266.7271,0.3784,96.36,Riverside,Riverside,14.1258,23,2.86,0,0,0.6022,CA,0,0,0,0,577675,La Quinta,2,8
264.4953,0.3359,96.63,Riverside,Riverside,14.1206,24,2.64,0,0,0.3666,CA,0,0,0,0,592325,La Quinta,2,8
277.7297,0.2934,94.94,Riverside,Riverside,13.8614,25,4.24,0,0,0.3128,CA,0,0,0,0,604750,La Quinta,3,9
297.3815,0.2509,95.01,Riverside,Riverside,13.7162,26,4.23,0,0,0.259,CA,0,0,0,0,620500,La Quinta,3,9
304.1868,0.2084,93.16,Riverside,Riverside,13.4933,27,5.36,0,0,0.4429,CA,0,0,0,0,657250,La Quinta,3,9
297.1196,1.1875,90.79,Riverside,Riverside,13.0372,28,6.18,0,0,0.519,CA,0,0,0,0,644225,La Quinta,3,10
282.3402,0.7917,85.6,Riverside,Riverside,12.949,29,10.24,0,0,0.5186,CA,0,0,0,0,615825,La Quinta,3,10
278.0191,0.565,73.73,Riverside,Riverside,12.5914,30,17.9,0,0,0.7766,CA,0,0,0,0,625600,La Quinta,3,10
277.0379,0.5264,58.04,Riverside,Riverside,12.2803,31,30.87,0,0,1.7392,CA,0,0,0,0,619100,La Quinta,3,11
269.2248,1.1402,53.56,Riverside,Riverside,11.508,32,35.06,0,0,1.0646,CA,0,0,0,0,589250,La Quinta,3,11
263.3755,1.1291,40.93,Riverside,Riverside,10.8911,33,48.69,0,0,1.448,CA,0,0,0,0,584250,La Quinta,3,11
263.8923,0.5612,32.52,Riverside,Riverside,10.5593,34,58.55,0,0,2.0713,CA,0,0,0,0,639750,La Quinta,3,12
273.2527,0.5699,27.41,Riverside,Riverside,10.1861,35,64.83,0,0,1.5137,CA,0,0,0,0,657500,La Quinta,3,12
272.8691,0.5714,19.8,Riverside,Riverside,9.9476,36,72.66,0,0,2.1531,CA,0,0,0,0,616750,La Quinta,3,12
279.5918,0.5729,16.62,Riverside,Riverside,9.7662,37,77.65,0,0,2.7509,CA,0,0,0,0,632000,La Quinta,4,13
287.3833,1.2622,14.42,Riverside,Riverside,9.4707,38,80.47,0,0,3.9491,CA,0,0,0,0,657500,La Quinta,4,13
286.2942,1.4706,9.85,Riverside,Riverside,9.0923,39,85.32,0,0,6.0608,CA,0,0,0,0,659250,La Quinta,4,13
274.8696,1.8585,11.24,Riverside,Riverside,8.9213,40,83.7,0,0,8.4247,CA,0,0,0,0,587000,La Quinta,4,14
272.9268,2.2979,9.89,Riverside,Riverside,8.5169,41,86.18,0,0,9.0581,CA,0,0,0,0,561250,La Quinta,4,14
279.1482,1.9477,10.63,Riverside,Riverside,8.3459,42,85.75,0,0,9.7985,CA,0,0,0,0,555750,La Quinta,4,14
286.5399,2.9635,10.63,Riverside,Riverside,8.1541,43,86,0,0,8.3699,CA,0,0,0,0,595750,La Quinta,4,15
