class,ip,ea,vis,bp,fp,li,lio2,o2m,o2
class-00050001,-10.37,0.22,6.34,581.05,407.04,9.43,6.83,15.99,-2.27
class-00050001,-9.6,-0.33,1.24,444.55,301.95,15.6,9.17,13.77,-1.82
class-00050001,-8.89,0.32,1.56,415.59,293.17,27.81,15.34,17.66,-2.14
class-00050001,-10.53,-0.7,1.52,555.09,366.9,7.72,4.19,11.43,-1.85
class-00050001,-10.78,-1.63,5.54,598.8,405.07,15.15,6.64,8.26,-1.86
class-00050001,-9.53,-0.8,1.33,474.08,325.36,14.43,7.75,11.61,-1.88
class-00050001,-10.24,1.5,1.94,503.32,349.32,12.89,8.69,15.92,-1.95
class-00050001,-9.06,0.13,2.44,505.45,351.04,20.92,12.51,16.82,-2.05
class-00050001,-10.2,-2.06,3.05,642.39,424.72,16.76,7.02,7.46,-0.9
class-00050001,-9.24,1.08,6.25,592.82,417.61,19.99,13.05,18.2,-2.13
class-00050001,-10.07,0.08,3.91,709.33,466.91,9.65,4.11,10.69,-1.64
class-00050001,-9.48,-0.84,4.84,603.71,406.85,13.3,8.99,15.48,-2.14
class-00050001,-11.36,0.14,1.87,562.52,380.99,13.83,8.07,15.04,-2.12
class-00050001,-9.24,0.18,2.15,568.46,384,5.75,4.22,13.66,-1.8
class-00050001,-10.22,-1.03,1.87,565.95,377.27,14.97,8.03,12.85,-2.06
class-00050001,-10.12,-0.99,1.87,574.87,382.25,14.61,7.73,12.54,-2.05
class-00050001,-9.23,0.22,9.53,632.86,428.72,13.16,8.5,15.72,-2.02
class-00050001,-7.78,1.41,1.57,424.96,304.71,23.07,14.52,19.04,-2.26
class-00050001,-10.6,0.39,4.53,580,397.71,10.61,5.39,12.27,-1.65
class-00050001,-10.37,0.22,6.34,581.05,407.04,9.43,6.83,15.99,-2.27
class-00050001,-9.6,-0.33,1.24,444.55,301.95,15.6,9.17,13.77,-1.82
class-00050001,-8.89,0.32,1.56,415.59,293.17,27.81,15.34,17.66,-2.14
class-00050001,-10.53,-0.7,1.52,555.09,366.9,7.72,4.19,11.43,-1.85
class-00050001,-10.78,-1.63,5.54,598.8,405.07,15.15,6.64,8.26,-1.86
class-00050001,-9.53,-0.8,1.33,474.08,325.36,14.43,7.75,11.61,-1.88
class-00050001,-10.16,-1.8,4.09,561.36,378.43,21.28,9.49,7.15,-1.74
class-00050001,-8.75,-0.1,5.47,608.38,409.83,22.8,12.6,15.84,-2.1
class-00050001,-9.27,-0.31,8.92,656.11,439.03,23.48,12.35,14.29,-1.92
class-00050001,-9.11,-0.06,6.9,639.82,425.07,11.42,8.67,16.89,-2.21
class-00050001,-10.18,-0.41,5.89,598.18,404.06,12.79,6.63,11.52,-1.62
class-00050001,-9.95,-0.17,6.83,610.49,417.61,7.02,6.46,16.8,-2.11
class-00050001,-10.26,1.89,2.65,523.73,359.69,15.63,10.76,17.91,-2.08
class-00050001,-10.06,-0.79,6.34,612.12,418.3,13.72,8.9,15.67,-2.04
class-00050001,-9.48,-0.73,8.22,637.12,431.96,13.22,8.05,14.09,-1.89
class-00050001,-9.8,-0.71,4.89,609.18,413.17,12.75,8.26,15.35,-1.99
class-00050001,-10.06,-0.64,8.72,628.71,430.35,13.72,8.84,15.62,-2.06
class-00050001,-11.28,0.99,4.16,593.34,405.36,11.62,6.33,12.92,-2.19
class-00050001,-10.22,-1,4.55,677.2,442.86,13.28,7.29,13.55,-1.7
class-00050001,-10.36,-1.11,3.3,549.38,372.43,12.65,6.88,12.3,-1.75
class-00050001,-10.37,-1.12,5.63,584.97,398.43,12.97,7.51,13.22,-1.91
class-00050001,-9.12,0.5,0.86,409.99,280.46,25.48,13.73,16.2,-1.91
class-00050001,-9.55,-0.06,10.85,665.6,451.8,13.45,8.83,16.19,-2.09
class-00050001,-8.89,0.12,1.69,485.88,332.82,24.42,13.03,15.39,-1.96
class-00050001,-9.11,-0.17,5.4,588.98,399.65,24.33,13.35,15.7,-2.04
class-00050001,-10.35,1.37,3.7,528.84,365.43,17.32,10.1,15.33,-1.91
class-00050001,-9.5,-0.57,12.09,762.57,496.34,5.64,4.26,13.38,-1.81
class-00050001,-9.02,-0.19,7.34,617.28,414.51,16.58,8.38,11.89,-1.54
class-00050001,-9.67,0.12,2.41,508.93,350.66,14.96,10.27,16.98,-2.08
class-00050001,-10.31,-0.96,4.78,572.03,388.67,12.73,7.52,13.62,-1.85
class-00050001,-9.09,-0.77,4.02,576.55,388.67,13.02,8.39,14.57,-2.05
class-00050001,-10.83,0.54,5.67,596.68,399.73,12.17,8.19,16.02,-1.95
class-00050001,-8.86,0.05,3.42,547.8,371.92,22,12.2,15.58,-1.99
class-00050001,-11.42,0.4,7.95,579.82,402.21,13.02,7.19,13.43,-1.64
class-00050001,-9.23,2.9,1.49,466.12,329.66,17.6,11.57,17.99,-2.02
class-00050001,-10.57,0.32,0.81,445.15,304.49,15.89,6.87,9.52,-1.55
class-00050001,-8.82,0.78,2.81,609.38,404.99,5.67,4.11,13.13,-1.92
class-00050001,-10.19,-0.96,36.48,752.2,512.58,15.36,6.28,8.38,-1.2
class-00050001,-10.09,0.8,0.66,411,282.08,8.71,7.17,16.85,-2.13
class-00050001,-9.75,-0.27,6.08,611.07,415.01,13,8.11,15.18,-1.93
class-00050001,-10.3,0.66,1.73,476.2,322.99,5.95,4.81,14.04,-1.84
class-00050001,-8.92,-0.91,6.04,634.97,429.22,13.15,7.2,12.42,-1.7
class-00050001,-11.15,0.05,5.95,608.03,415.61,13.97,6.42,9.84,-1.39
class-00050001,-10.46,-0.13,2.26,518.68,356.64,12.6,7.08,13.38,-1.72
class-00050001,-9.13,-0.17,0.8,412.93,284.54,27.79,14.6,15.84,-2
class-00050001,-9.04,-0.03,1.22,459.86,317.21,25.19,13.23,15.55,-2
class-00050001,-9.52,0.21,2.39,513.88,353.26,18.47,11.31,16.26,-2.05
class-00050001,-9.16,0,7.04,589.27,409.81,24.6,14.03,16.91,-2.16
class-00050001,-9.44,-0.07,12.08,578.15,404.89,27.18,14.56,16.45,-2.19
class-00050001,-9.9,1.26,0.67,355.99,252.32,31.74,17.54,18.91,-2.14
class-00050001,-9.84,1.33,0.6,350.4,247.6,31.91,17.71,19.2,-2.14
class-00050001,-9.23,-0.83,5.37,568.18,388.3,17.6,9.45,10.33,-1.95
class-00050001,-9.03,-1.38,8.17,662.92,440.32,13.87,8.3,14.3,-1.9
class-00050001,-9.94,-0.83,8.49,648.53,436.91,15.42,8.32,13.36,-1.66
class-00050001,-11.15,0.25,1.6,462.62,320.25,18.82,9.85,13.9,-1.6
class-00050001,-8.25,0.33,5.65,651.44,438.34,20.8,11.66,15.77,-2.06
class-00050001,-9.92,-0.27,3.03,487.05,336.64,16.88,7.46,6.23,-1.4
class-00050001,-9.56,-0.19,4,515.94,355.89,16.68,7.68,7.06,-1.54
class-00050001,-10.58,-1.75,9.05,613.46,414.65,17.62,7.04,4.55,-0.92
class-00050001,-11.21,0.99,5.51,609.49,417.36,11.75,6.65,13.46,-2.23
class-00050001,-9.92,1.1,2.5,369.19,275.86,32.47,17.9,19.28,-2.23
class-00050001,-8.86,2.45,9.09,632.79,437.07,15.13,11.26,18.08,-2.25
class-00050001,-10.3,-1.93,4.01,697.24,454.01,15.92,7.76,11.4,-1.58
class-00050001,-10.12,-1.49,2.52,575.54,386.05,17.54,9.98,15.11,-1.83
class-00050001,-11.99,0.19,0.39,310.54,209.41,29.06,10.69,2.78,-1.94
class-00050001,-10.3,-1.93,4.01,697.24,454.01,15.92,7.76,11.4,-1.58
class-00050001,-10.12,-1.49,2.52,575.54,386.05,17.54,9.98,15.11,-1.83
class-00050001,-9.01,0.15,10.91,675.72,450.97,10.78,7.99,15.77,-2.15
class-00050001,-9.51,-0.64,25.12,973.46,626.97,13.11,3.79,4.85,-0.92
class-00050001,-11.28,0.01,15.86,584.78,404.71,8.41,4.1,7.87,-1.22
class-00050001,-11.19,0.21,94,634.31,445.23,9.68,4,3.98,-0.97
class-00050001,-10.02,-1.12,4.27,547.88,374.68,15.55,7.64,11.28,-1.39
class-00050001,-10.47,0.23,11.08,607.05,421.14,12.58,6.84,12.73,-1.7
class-00050001,-8.94,2.35,11.43,648.77,436.12,6.57,6.89,17.47,-2.2
class-00050001,-8.3,-0.08,3.42,574.31,388.49,23.08,12.02,14.73,-2.03
class-00050001,-11.1,1.02,2.38,520.38,362.73,12.73,8.32,15.6,-2.26
class-00050001,-10.36,-1.77,2.96,580.75,389.62,18.32,9.19,12.38,-1.44
class-00050001,-8.79,0.58,19.4,674.76,461.58,0.54,2.47,13.75,-1.96
class-00050001,-10.33,0.67,3.21,480.28,347.44,22.18,14.72,19,-2.26
class-00050001,-9.57,-0.94,3.74,553.17,377.14,15.2,8.42,13.38,-1.92
class-00050001,-9.32,-0.96,11.16,652.88,441.29,13.2,7.3,12.94,-1.76
class-00050001,-10.22,0.95,1.09,414.75,294.25,25.19,13.71,16.37,-2.01
class-00050001,-9.25,0.94,11.04,453.44,337.7,26.88,15.74,18.82,-2.25
class-00050001,-10.45,0.9,5.26,635.72,429.61,12.91,6.44,10.61,-1.85
class-00050001,-9.17,0.57,0.46,368.37,249.44,12.57,7.02,13.92,-1.95
class-00050001,-10.33,-0.67,1.54,472.23,318.72,11.58,6.08,11.35,-1.88
class-00050001,-9.07,-0.02,6.08,631.13,425.69,11.67,7.21,14.79,-1.93
class-00050001,-9.29,-0.21,4.03,592.23,400.51,12.62,7.57,14.42,-1.87
class-00050001,-9.55,-0.05,7.39,627.14,425.92,11.98,7.66,15.22,-1.99
class-00050001,-9.68,-1.04,11.38,716.53,481.36,15.26,5.4,6.82,-0.99
class-00050001,-9.56,0.18,3.05,549.4,374.19,13.12,7.64,13.52,-2.11
class-00050001,-9.22,-0.01,4.12,600.84,406.32,21.18,11.41,14.67,-1.89
class-00050001,-11.2,0.43,2.45,514.14,358.78,13.32,9.02,16.96,-1.98
class-00050001,-8.73,-0.09,4.52,592.24,402.19,14.16,8.66,14.56,-1.92
class-00050001,-9.45,0.81,2.27,560.2,383.37,9.13,6.44,15.51,-2.23
class-00050001,-11.09,-1.15,3.36,530.28,371.48,25.26,13.65,15.59,-1.9
class-00050001,-11.38,-0.27,3.82,546.01,381.33,14.63,9.52,17.01,-1.97
class-00050001,-11.12,-1.06,7.27,591.3,411.43,17.07,10.01,15.94,-1.89
class-00050001,-11.15,-0.33,5.95,638.75,433.94,12.27,7.42,14.23,-1.86
class-00050001,-9.13,-0.06,4.14,572.88,387.68,23.73,12.09,13.75,-2
class-00050001,-11.38,-0.27,3.82,546.01,381.33,14.63,9.52,17.01,-1.97
class-00050001,-11.12,-1.06,7.27,591.3,411.43,17.07,10.01,15.94,-1.89
class-00050001,-11.15,-0.33,5.95,638.75,433.94,12.27,7.42,14.23,-1.86
class-00050001,-9.13,-0.06,4.14,572.88,387.68,23.73,12.09,13.75,-2
class-00050001,-8.55,-0.4,8.22,601.66,424.4,23.59,12.55,14.49,-2.09
class-00050001,-8.98,-0.23,3.43,583.83,394.52,10.48,7.5,15.64,-2.16
class-00050001,-9.57,-1.19,7.06,613.89,414.31,15.8,8.87,13.68,-1.71
class-00050001,-10.12,-0.81,4.45,539.22,375.39,13.6,8.76,16.1,-1.99
class-00050001,-11.22,-0.33,4.99,623.62,424.27,12.21,7.41,14.42,-1.82
class-00050001,-8.4,1.44,0.49,320.09,224.67,25.44,15.4,18.87,-2.13
class-00050001,-9.85,-0.22,4.8,565.41,388.83,12.68,8.42,15.98,-2.01
class-00050001,-8.89,0.39,14.42,603.94,413.58,15.96,8.69,13.09,-1.76
class-00050001,-9.99,-1.69,8.66,812.51,520.59,13.89,6.45,9.84,-1.41
class-00050001,-9.16,0.43,9.86,632.68,438.8,12.1,8.72,17.33,-2.15
class-00050001,-10.17,-0.52,3.58,632.15,424.81,15.14,7.71,12.58,-1.76
class-00050001,-10.11,-0.16,4.85,618.99,424.1,14.58,8.69,15.19,-2.12
class-00050001,-10.06,-0.1,6.93,646.95,442.76,14.11,8.55,15.18,-2.14
class-00050001,-9.1,-0.62,14.91,668.84,448.26,9.85,6.98,14.67,-1.98
class-00050001,-9.33,-0.47,3.38,541.76,375.04,15.59,9.94,15.8,-2.17
class-00050001,-9.38,-0.77,4.88,621.85,415.86,11.76,8.1,15.22,-2.11
class-00050001,-10.27,0.31,1.6,477.65,322.77,10.59,5.97,12.72,-1.75
class-00050001,-9.1,-1.15,5.98,601.81,406.17,14.81,8.32,13.09,-1.8
class-00050001,-10.14,-0.36,42.27,831.44,549.78,13.34,5.18,7.01,-1.38
class-00050001,-10.15,-0.37,34.82,841.04,555.34,13,4.62,6.25,-1.26
class-00050001,-9.73,-0.37,10.49,707.69,470.19,12.84,7.17,13.11,-1.92
class-00050001,-9.29,-1.46,7.8,667.81,442.24,15.98,9.32,14.43,-1.87
class-00050001,-9.36,-0.72,9.91,734.27,484.78,19,7.96,7.3,-1.68
class-00050001,-10.07,0.09,5.6,646.87,431.18,12.67,6.45,12.29,-1.59
class-00050001,-8.66,0.25,7404.62,677.88,498.1,0.29,-0.31,6.52,-1.7
class-00050001,-9.19,-0.52,9.95,653.36,441.86,23.07,11.3,12.55,-1.93
class-00050001,-9.36,-1.05,25.15,941.22,603.02,12.61,5.78,10.96,-1.8
class-00050001,-9.42,-0.11,17.62,877.07,563.86,11.75,6.06,12.34,-1.9
class-00050001,-9.15,-0.1,3.31,535.94,372.6,23.91,12.52,14.54,-2.05
class-00050001,-9.1,-0.07,3.8,551.87,383.32,23.63,12.67,15.21,-2.09
class-00050001,-9.09,-0.46,11.69,674.08,454.45,22.76,11.48,13.37,-2
class-00050001,-8.49,0.15,21.26,685.91,459.99,8.4,6.31,14.83,-2.11
class-00050001,-9.1,-0.05,20.99,739.25,488.31,9.63,7.06,14.95,-2.05
class-00050001,-9.05,-1.02,5.4,611.68,410.06,15.37,9.1,14.48,-2.17
class-00050001,-11.9,-1.67,3.03,508.73,343.38,23.15,10.84,10.56,-0.9
class-00050001,-9.21,-0.27,8.04,685.04,455.69,15.08,7.6,12,-1.77
class-00050001,-10.05,-0.91,11.23,732.81,483.44,14.47,6.63,10.04,-1.81
class-00050001,-10.16,-1.69,15.96,783.05,510.68,16.22,7.12,9.49,-1.36
class-00050001,-8.99,-1.16,8.4,634.42,424.93,15.16,8.4,12.78,-1.82
class-00050001,-9.16,-0.76,9.69,661.65,447.42,21.39,10.46,12.19,-1.83
class-00050001,-9.44,-1.27,30.58,923.94,598.1,10.57,4.73,10.37,-1.69
class-00050001,-8.59,0.13,2.1,505.99,342.57,12.67,8.45,15.38,-2.02
class-00050001,-9.71,0.91,4.32,653.13,437,4.99,3.67,13.75,-1.86
class-00050001,-9.05,0.98,5.83,625.88,425.24,11.48,6.15,12.75,-2.17
class-00050001,-9.36,-0.48,13.06,698.8,467.07,14.37,7.47,12.04,-1.67
class-00050001,-9.04,-0.19,7.13,609.48,410.92,16.58,10.16,15.1,-1.96
class-00050001,-9.36,0.11,10.88,680.72,451.63,12.73,6.92,11.56,-2.02
class-00050001,-9.58,0.16,10.9,645.8,439.26,11.93,7.58,14.7,-1.98
class-00050001,-10.66,-0.3,9.54,634.39,426.71,14.23,8.05,13.86,-1.8
class-00050001,-9.17,0.97,1.56,490.24,336.16,8.51,5.4,13.31,-2.06
class-00050001,-10.34,0.8,4.34,521.55,364.16,15.42,8.44,13.99,-1.71
class-00050001,-8.98,0.49,6.17,589.77,404.79,17.91,10.01,14.64,-1.91
class-00050001,-8.99,0.46,7.62,605.35,416.11,18.23,10.42,15.09,-1.98
class-00050001,-9.2,-0.07,9,661.35,441.8,5.86,5.21,15.25,-2.04
class-00050001,-8.87,0.18,4.03,557.14,386.08,26.17,14.54,17.13,-2.16
class-00050001,-8.95,0.14,3.85,559.07,386.25,21.42,12.78,17.19,-2.15
class-00050001,-9.22,-1.91,10.26,708.84,465.3,18.81,9.43,12.47,-1.45
class-00050001,-6.71,0.33,32592.99,292.48,251.17,-3.08,-1.66,6.95,-1.85
class-00050001,-9.18,-0.14,3.41,541.88,375.34,21.35,11.47,14.87,-2.03
class-00050001,-9.22,-0.12,12.44,673.08,450.76,8.31,5.85,13.74,-1.79
class-00050001,-8.37,-0.34,10.22,710.65,473.61,21.69,11.29,14.08,-2.03
class-00050001,-8.83,-1.35,10.88,698.36,461.83,18.5,10.98,14.79,-2.13
class-00050001,-11.3,-0.49,26216.47,852.95,585.64,11.35,3.98,-4.06,0.49
class-00050001,-9.8,0.82,6.42,613.66,416.52,6.96,4.99,14.48,-1.97
class-00050001,-10.12,0.53,12.71,654.39,439.96,10.2,7.23,15.67,-2.05
class-00050001,-10.16,0.34,9.25,598.69,407.66,10.89,7.26,14.91,-1.95
class-00050001,-10.13,0.34,6.99,578.49,395.6,11.21,7.14,14.48,-1.9
class-00050001,-10.14,0.42,5.35,559.6,387.06,10.81,7.42,15.76,-2.04
class-00050001,-10.15,0.38,13.79,647.71,437.88,10.73,7.41,15.49,-2.02
class-00050001,-9.16,-0.51,10.51,667.82,449.72,21.67,11.15,13.73,-1.99
class-00050001,-8.29,3.03,3.04,519.15,361.24,32.93,18.25,19.69,-2.21
class-00050001,-9.17,0.97,1.56,490.24,336.16,8.51,5.4,13.31,-2.06
class-00050001,-10.34,0.8,4.34,521.55,364.16,15.42,8.44,13.99,-1.71
class-00050001,-8.98,0.49,6.17,589.77,404.79,17.91,10.01,14.64,-1.91
class-00050001,-8.99,0.46,7.62,605.35,416.11,18.23,10.42,15.09,-1.98
class-00050001,-9.2,-0.07,9,661.35,441.8,5.86,5.21,15.25,-2.04
class-00050001,-8.87,0.18,4.03,557.14,386.08,26.17,14.54,17.13,-2.16
class-00050001,-8.95,0.14,3.85,559.07,386.25,21.42,12.78,17.19,-2.15
class-00050001,-9.22,-1.91,10.26,708.84,465.3,18.81,9.43,12.47,-1.45
class-00050001,-6.71,0.33,32592.99,292.48,251.17,-3.08,-1.66,6.95,-1.85
class-00050001,-9.18,-0.14,3.41,541.88,375.34,21.35,11.47,14.87,-2.03
class-00050001,-9.22,-0.12,12.44,673.08,450.76,8.31,5.85,13.74,-1.79
class-00050001,-8.37,-0.34,10.22,710.65,473.61,21.69,11.29,14.08,-2.03
class-00050001,-8.83,-1.35,10.88,698.36,461.83,18.5,10.98,14.79,-2.13
class-00050001,-11.3,-0.49,26216.47,852.95,585.64,11.35,3.98,-4.06,0.49
class-00050001,-9.8,0.82,6.42,613.66,416.52,6.96,4.99,14.48,-1.97
class-00050001,-10.12,0.53,12.71,654.39,439.96,10.2,7.23,15.67,-2.05
class-00050001,-10.16,0.34,9.25,598.69,407.66,10.89,7.26,14.91,-1.95
class-00050001,-10.13,0.34,6.99,578.49,395.6,11.21,7.14,14.48,-1.9
class-00050001,-10.14,0.42,5.35,559.6,387.06,10.81,7.42,15.76,-2.04
class-00050001,-10.15,0.38,13.79,647.71,437.88,10.73,7.41,15.49,-2.02
class-00050001,-9.16,-0.51,10.51,667.82,449.72,21.67,11.15,13.73,-1.99
class-00050001,-9.92,-0.87,1.86,547.51,366.05,27.65,14.54,16.12,-2.22
class-00050001,-8.29,3.03,3.04,519.15,361.24,32.93,18.25,19.69,-2.21
class-00050001,-10.99,0.49,2.95,521.58,364.24,12.46,8.18,15.83,-1.95
class-00050001,-9.44,-0.51,7.07,626.11,417.92,12.51,8.48,16.1,-2.27
class-00050001,-8.96,0.96,6.33,600.9,413.01,13.55,9.53,16.99,-2.23
class-00050001,-9.15,0.74,4.34,564.28,385.83,10.74,6.8,14.05,-2.04
class-00050001,-9.14,0.74,3.41,549.23,378.28,8.38,6.11,14.48,-2.05
class-00050001,-9.07,0.89,11.24,641.52,442.17,12.06,8.14,15.38,-2.11
class-00050001,-8.31,0.94,3.86,584.33,395.65,17.15,10.77,16.34,-2.17
class-00050001,-9.1,0.15,9.69,670.06,448.19,10.62,7.44,14.69,-2.08
class-00050001,-9,-0.06,13.83,689.88,463.66,13.64,8.03,13.44,-1.95
class-00050001,-9.13,0.75,8.58,669.14,446.84,8.1,5.82,14.42,-1.99
class-00050001,-9.06,-0.13,9.35,680.82,454.32,8.23,5.71,13.62,-2.04
class-00050001,-10.06,-1.09,5.34,598.14,406.26,17.33,9.86,14.56,-1.91
class-00050001,-9.46,-0.25,8.39,614.01,414.75,11.44,7.4,14.87,-1.86
class-00050001,-10.04,-0.6,7.15,700.51,462.25,11.34,6.05,12.02,-1.72
class-00050001,-8.78,2.71,7.26,581.1,408.01,2.55,5.18,17.76,-2.25
class-00050001,-8.55,2.61,17.38,676.3,459.48,8.48,7.96,17.76,-2.26
class-00050001,-6.71,0.25,48142.67,242.91,211.79,-2.12,-1.72,5.71,-1.8
class-00050001,-5.03,0.36,3190.36,867.87,597.05,-13.32,-3.33,8.68,-1.76
class-00050001,-9.12,0.34,11.63,598.24,407.48,10.28,5.9,10.5,-2.21
class-00050001,-10.37,-0.76,10.2,641.39,436.67,15.67,7,9.5,-1.31
class-00050001,-9.89,-0.19,11.66,726.14,478.56,9.95,4.91,11.17,-1.76
class-00050001,-8.53,-0.14,8.24,661.99,443.34,12.38,8.31,14.38,-2.07
class-00050001,-10,-0.17,7.13,604.86,419.21,13.72,8.45,15.04,-1.99
class-00050001,-9.29,-1.91,14.97,760.06,499.76,17.1,8.79,11.96,-1.75
class-00050001,-10.03,-0.18,5.31,584.07,404.66,13.74,8.33,14.81,-1.95
class-00050001,-9.14,-0.08,2.75,531.06,366.99,21.45,11.69,15.32,-2.04
class-00050001,-9.16,-0.14,14.07,654.18,446.31,23.46,12.18,14.22,-2.08
class-00050001,-9.01,0.47,8.66,614.96,423.05,18.47,10.65,15.31,-2.03
class-00050001,-8.99,0.46,12.38,639.73,440.07,18.38,10.72,15.56,-2.05
class-00050001,-9,0.47,13.57,638.64,440.32,18.45,10.76,15.44,-2.06
class-00050001,-9.14,-0.08,2.75,531.06,366.99,21.45,11.69,15.32,-2.04
class-00050001,-9.16,-0.14,14.07,654.18,446.31,23.46,12.18,14.22,-2.08
class-00050001,-9.01,0.47,8.66,614.96,423.05,18.47,10.65,15.31,-2.03
class-00050001,-8.99,0.46,12.38,639.73,440.07,18.38,10.72,15.56,-2.05
class-00050001,-9,0.47,13.57,638.64,440.32,18.45,10.76,15.44,-2.06
class-00050001,-9.26,-0.82,6.03,625.18,421.09,13.41,9.18,15.94,-2.18
class-00050001,-9.1,0.15,6.03,599.51,403.15,9.81,7.98,16.23,-2.13
class-00050001,-8.36,-0.34,8.99,611.81,417.92,9.8,7.54,15.4,-2.14
class-00050001,-6.67,0.32,43517.05,333.89,281.46,-2.99,-1.73,6.6,-1.83
class-00050001,-8.51,2.85,3.19,533.96,368.84,21.78,14.45,19.18,-2.2
class-00050001,-8.62,2.92,1.48,475.35,323.48,19.35,12.87,18.81,-2.13
class-00050001,-9.29,0.73,10.05,673.3,442.3,7.04,5.87,15.06,-2.06
class-00050001,-9.65,2.39,3.88,561.05,377.25,8.54,7.74,17.78,-2.19
class-00050001,-8.4,1.13,16.73,677.94,459.44,11.55,8.62,16.59,-2.22
class-00050001,-8.41,1.12,11.12,640.78,434.71,8.76,7.14,15.99,-2.16
class-00050001,-10.13,-0.88,5.82,616.32,413.26,14.5,7.85,13.18,-1.95
class-00050001,-9.41,-0.38,2.4,531.77,361.83,17.28,8.07,11.13,-1.7
class-00050001,-7.07,0.08,62709.28,463.51,379.09,-2.41,-0.7,5.32,-1.45
class-00050001,-8.98,0.32,4376.78,700.61,506.86,-0.65,-0.31,8.08,-1.8
class-00050001,-8.55,0.28,3179.84,751.04,533.32,-0.22,-0.16,7.55,-1.75
class-00050001,-6.76,0.09,43619.73,646.56,489.1,-4.27,-0.74,6.83,-1.66
class-00050001,-8.75,0.37,5.77,613.72,413.98,11.78,7.49,14.98,-1.94
class-00050001,-10.31,0.42,2.17,505.2,347.79,11.83,6.43,13.16,-1.64
class-00050001,-11.19,0.1,4.19,547.7,379.18,14.37,8.05,13.85,-1.74
class-00050001,-10.11,-0.51,2.86,533.13,367.21,16.68,8.13,11.7,-1.6
class-00050001,-9.84,-1.27,3.11,496.58,346.58,23.15,13.19,16.66,-2.15
class-00050001,-10.19,-0.56,3.28,538.16,371.55,17.43,8.73,12.13,-1.72
class-00050001,-10.39,0.6,6.41,605.72,413.98,11.25,8.43,17.58,-2.12
class-00050001,-9.57,-0.79,5.24,609.88,411.96,13.22,8.01,14.14,-1.78
class-00050001,-10.19,-1.01,3.01,588.26,399.57,14.26,6.85,10.88,-1.48
class-00050001,-9.3,0.12,3.75,570.43,387.43,13.68,7.61,12.97,-1.79
class-00050001,-9.74,-1.89,2.77,572.86,384.27,19.71,9.83,12.53,-1.79
class-00050001,-9.61,0.12,3.23,512.06,353.74,18.14,10.63,15.52,-1.95
class-00050001,-9.78,-0.05,6.04,586.5,402.23,14.91,9.08,14.83,-1.94
class-00050001,-9.19,-0.02,9.35,634.47,431.73,15.23,8.91,14.21,-1.89
class-00050001,-9.26,0.14,4.12,576.64,391.57,13.5,6.88,11.19,-1.64
class-00050001,-9.01,-0.04,8.63,632.28,428.72,12.68,7.18,13.21,-1.76
class-00050001,-9.58,0.17,7.03,540.92,375.34,15.34,7.96,9.64,-1.76
class-00050001,-11,0.42,17.25,636.29,448.25,14.56,10,17.49,-2.15
class-00050001,-11.31,1.14,33.2,773.07,506.31,3.06,2.62,11.26,-1.71
class-00050001,-11.08,0.4,4.55,554.36,389.61,13.7,9.44,17.49,-2.06
class-00050001,-11.13,0.42,4.98,558.4,392.33,13.91,9.48,17.22,-2.05
class-00050001,-10.4,0.08,4.01,548.18,384.74,13.78,9.08,16.6,-2.05
class-00050001,-10.32,0.93,1.18,492.66,335.68,13.59,6.13,10.29,-1.66
class-00050001,-10.17,-0.64,3.79,560.73,383.43,14.63,9.03,15.46,-1.91
class-00050001,-9.58,0.17,6.87,585.36,402.53,13.82,8.68,15.34,-1.94
class-00050001,-9.25,-0.24,9.81,573.63,395.72,15.49,7.47,8.94,-1.5
class-00050001,-10.42,0.39,2.45,532.79,370.67,11.54,8.27,17.27,-2.07
class-00050001,-10.24,1.46,1.38,451.42,307.62,15.54,9.05,14.9,-1.77
class-00050001,-11.13,0.44,3.94,539.89,378.82,13.51,9.12,16.86,-2.02
class-00050001,-9.8,-0.07,3.82,558.87,383.9,15.93,10.1,16.15,-2.05
class-00050001,-11.35,0.43,2.06,496.56,346.34,13.43,8.95,16.69,-1.95
class-00050001,-11.77,-1.68,0.88,435.51,293.81,21.76,8.68,5.24,-0.41
class-00050001,-9.53,-0.58,5.78,621.9,418.89,14.13,7.44,12.47,-1.56
class-00050001,-8.3,0.24,5.52,577.23,401.14,23.51,13.8,17.46,-2.23
class-00050001,-9.83,-0.45,5.19,615.65,414.5,14.43,7.58,12.66,-1.61
class-00050001,-9.71,-0.1,3.2,525.18,359.99,14.93,8.29,13.12,-1.62
class-00050001,-9.72,-0.12,4.04,542.99,372.93,15.26,8.69,13.59,-1.73
class-00050001,-9.78,-0.09,0.89,408.91,284.74,19.15,9.62,12.89,-1.57
class-00050001,-11.97,-1.62,0.83,444.65,294.35,20.75,6.85,0.46,-0.28
class-00050001,-11.22,0.28,2.38,447.66,317.04,14.83,7.98,10.16,-1.76
class-00050001,-11.13,-1.15,1.85,485.34,338.3,24.96,13.34,15.25,-1.8
class-00050001,-12.31,-2.33,0.37,328.19,214.24,24.12,11.44,8.58,-1.1
class-00050001,-10.26,0.33,3.93,547.24,373.34,14.03,7.89,14.21,-1.68
class-00050001,-11.41,0.45,1.17,459.66,317.12,12.54,8.16,16.06,-1.85
class-00050001,-11.15,0.42,6.86,576.91,406.17,14.02,9.59,17.24,-2.08
class-00050001,-11.13,-1.15,1.85,485.34,338.3,24.96,13.34,15.25,-1.8
